#id x y vol
1319, 2.73e+01, 1.29e+01, 4.18e-01
1320, 7.45e+00, 3.68e+00, 4.31e-01
1321, 4.10e+01, 9.94e+00, 4.17e-01
1322, 4.38e+01, 8.51e+00, 4.18e-01
1323, 1.17e+01, 5.45e+00, 4.32e-01
1324, 4.06e+01, 9.01e+00, 4.17e-01
1325, 1.32e+02, 1.97e+01, 4.08e-01
1326, 2.96e+01, 1.16e+01, 4.19e-01
1327, 1.21e+02, 5.41e+00, 4.14e-01
1328, 1.21e+02, 6.34e+00, 4.17e-01
1329, 7.70e+01, 1.38e+01, 4.18e-01
1330, 4.24e+01, 1.26e+01, 4.07e-01
1331, 4.24e+01, 9.97e+00, 4.18e-01
1332, 1.24e+02, 1.48e+01, 4.18e-01
1333, 1.26e+02, 9.23e+00, 4.23e-01
1334, 4.06e+01, 6.97e+00, 4.16e-01
1335, 1.23e+02, 5.26e+00, 4.18e-01
1336, 2.86e+01, 1.60e+01, 3.89e-01
1337, 1.04e+02, 8.26e+00, 4.24e-01
1338, 2.62e+01, 8.55e+00, 4.19e-01
1339, 2.96e+01, 1.36e+01, 4.17e-01
1340, 1.33e+02, 1.97e+01, 4.46e-01
1341, 2.92e+01, 1.33e+01, 4.17e-01
1342, 1.12e+02, 8.24e+00, 4.17e-01
1343, 4.10e+01, 7.34e+00, 4.17e-01
1344, 4.21e+01, 1.16e+01, 4.17e-01
1345, 1.36e+02, 1.49e+01, 4.32e-01
1346, 4.26e+01, 9.41e+00, 4.18e-01
1347, 2.82e+01, 1.56e+01, 4.03e-01
1348, 1.40e+02, 1.64e+01, 4.29e-01
1349, 4.53e+01, 1.06e+01, 4.24e-01
1350, 1.23e+02, 3.63e+00, 3.73e-01
1351, 1.11e+02, 1.03e+01, 4.17e-01
1352, 1.35e+02, 9.18e+00, 4.30e-01
1353, 4.00e+01, 9.74e+00, 4.18e-01
1354, 1.23e+02, 7.12e+00, 4.18e-01
1355, 9.88e+01, 1.15e+01, 4.33e-01
1356, 4.25e+01, 1.20e+01, 4.17e-01
1357, 1.13e+02, 9.37e+00, 4.18e-01
1358, 4.23e+01, 8.48e+00, 4.18e-01
1359, 1.22e+02, 1.44e+01, 4.17e-01
1360, 1.10e+02, 1.04e+01, 4.17e-01
1361, 2.56e+01, 6.68e+00, 4.19e-01
1362, 4.16e+01, 1.18e+01, 4.17e-01
1363, 5.20e+01, 7.89e+00, 4.32e-01
1364, 2.69e+01, 7.82e+00, 4.21e-01
1365, 2.52e+01, 1.10e+01, 4.20e-01
1366, 1.21e+02, 1.45e+01, 4.17e-01
1367, 1.27e+02, 2.71e+00, 4.69e-01
1368, 5.58e+00, 1.01e+01, 4.32e-01
1369, 1.68e+01, 5.35e+00, 4.32e-01
1370, 1.20e+02, 1.56e+01, 4.17e-01
1371, 4.22e+01, 1.11e+01, 4.17e-01
1372, 1.42e+02, 1.35e+01, 4.32e-01
1373, 1.32e+01, 5.47e+00, 4.32e-01
1374, 1.41e+02, 9.10e+00, 4.32e-01
1375, 3.52e+01, 8.72e+00, 4.20e-01
1376, 1.37e+02, 1.41e+01, 4.32e-01
1377, 2.98e+01, 5.81e+00, 4.18e-01
1378, 1.01e+02, 1.08e+01, 4.33e-01
1379, 1.13e+02, 8.06e+00, 4.17e-01
1380, 1.21e+02, 4.07e+00, 4.96e-01
1381, 1.11e+02, 8.59e+00, 4.18e-01
1382, 4.18e+01, 1.07e+01, 4.17e-01
1383, 2.00e+01, 1.42e+01, 4.24e-01
1384, 1.97e+01, 1.07e+01, 4.24e-01
1385, 1.35e+02, 1.58e+01, 4.32e-01
1386, 1.35e+02, 8.44e+00, 4.29e-01
1387, 3.96e+01, 9.36e+00, 4.18e-01
1388, 1.22e+02, 6.54e+00, 4.17e-01
1389, 1.08e+02, 7.41e+00, 4.15e-01
1390, 1.43e+02, 1.38e+01, 4.33e-01
1391, 1.49e+01, 4.38e+00, 4.30e-01
1392, 1.20e+02, 6.51e+00, 4.17e-01
1393, 1.10e+02, 1.39e+01, 4.41e-01
1394, 2.07e+01, 8.26e+00, 4.24e-01
1395, 1.20e+02, 1.51e+01, 4.16e-01
1396, 5.35e+00, 1.12e+01, 4.32e-01
1397, 1.18e+02, 4.81e+00, 4.11e-01
1398, 1.07e+01, 5.24e+00, 4.32e-01
1399, 4.92e+00, 1.08e+01, 4.32e-01
1400, 4.36e+01, 7.02e+00, 4.18e-01
1401, 1.12e+02, 1.05e+01, 4.17e-01
1402, 1.73e+01, 1.72e+01, 4.15e-01
1403, 1.45e+00, 1.03e+01, 4.17e-01
1404, 1.36e+02, 1.88e+01, 5.20e-01
1405, 1.67e+01, 1.27e+01, 4.28e-01
1406, 1.21e+02, 7.27e+00, 4.17e-01
1407, 1.21e+02, 7.45e+00, 4.17e-01
1408, 1.11e+02, 8.03e+00, 4.18e-01
1409, 4.08e+01, 1.31e+01, 4.02e-01
1410, 3.02e+01, 1.35e+01, 4.17e-01
1411, 1.35e+02, 1.65e+01, 4.19e-01
1412, 1.50e+01, 1.94e+01, 4.12e-01
1413, 1.55e+01, 1.97e+01, 4.51e-01
1414, 7.28e+00, 6.88e+00, 4.32e-01
1415, 1.12e+02, 1.08e+01, 4.17e-01
1416, 5.30e+01, 8.10e+00, 4.31e-01
1417, 1.21e+02, 1.51e+01, 4.16e-01
1418, 1.11e+02, 1.06e+01, 4.17e-01
1419, 5.00e+01, 1.27e+01, 4.07e-01
1420, 1.19e+02, 1.28e+01, 4.17e-01
1421, 1.17e+02, 5.54e+00, 4.04e-01
1422, 4.09e+01, 1.25e+01, 4.17e-01
1423, 2.92e+01, 1.59e+01, 4.07e-01
1424, 1.49e+02, 1.40e+01, 4.33e-01
1425, 1.10e+02, 1.14e+01, 4.17e-01
1426, 3.90e+01, 9.54e+00, 4.18e-01
1427, 1.18e+02, 5.91e+00, 4.12e-01
1428, 1.49e+02, 1.40e+01, 4.31e-01
1429, 1.34e+02, 3.17e+00, 3.95e-01
1430, 2.99e+01, 1.25e+01, 4.17e-01
1431, 2.96e+01, 1.62e+01, 4.11e-01
1432, 1.11e+02, 9.70e+00, 4.17e-01
1433, 9.91e+01, 1.25e+01, 4.17e-01
1434, 1.00e+01, 5.98e+00, 4.32e-01
1435, 1.45e+01, 1.45e+00, 4.29e-01
1436, 6.61e+00, 7.62e+00, 4.32e-01
1437, 1.20e+02, 1.43e+01, 4.17e-01
1438, 3.93e+01, 8.43e+00, 4.17e-01
1439, 4.85e+01, 5.28e+00, 4.20e-01
1440, 4.80e+01, 5.56e+00, 4.27e-01
1441, 9.80e+01, 5.58e+00, 4.35e-01
1442, 1.20e+02, 1.49e+01, 4.16e-01
1443, 4.12e+01, 1.35e+01, 4.60e-01
1444, 1.46e+02, 1.55e+01, 4.67e-01
1445, 5.06e+01, 7.28e+00, 4.70e-01
1446, 3.86e+01, 9.16e+00, 4.19e-01
1447, 1.28e+01, 1.18e+01, 4.22e-01
1448, 4.15e+01, 9.77e+00, 4.18e-01
1449, 9.80e+01, 6.15e+00, 4.27e-01
1450, 1.06e+01, 7.88e+00, 4.31e-01
1451, 5.27e+00, 9.11e+00, 4.33e-01
1452, 3.03e+01, 5.63e+00, 4.17e-01
1453, 3.48e+01, 8.34e+00, 4.23e-01
1454, 6.73e+00, 7.06e+00, 4.32e-01
1455, 1.21e+02, 1.53e+01, 4.16e-01
1456, 2.75e+01, 1.64e+01, 4.50e-01
1457, 1.13e+02, 1.07e+01, 4.17e-01
1458, 1.20e+02, 6.14e+00, 4.17e-01
1459, 1.20e+02, 7.25e+00, 4.17e-01
1460, 1.11e+02, 1.28e+01, 4.16e-01
1461, 4.19e+01, 1.01e+01, 4.18e-01
1462, 1.31e+01, 1.28e+01, 4.30e-01
1463, 1.12e+02, 7.86e+00, 4.18e-01
1464, 2.87e+01, 1.34e+01, 4.17e-01
1465, 1.38e+02, 1.34e+01, 4.32e-01
1466, 1.01e+02, 1.47e+01, 4.79e-01
1467, 1.00e+02, 1.44e+01, 4.70e-01
1468, 6.04e+00, 3.08e+00, 4.41e-01
1469, 1.20e+02, 1.39e+01, 4.17e-01
1470, 1.11e+02, 9.52e+00, 4.17e-01
1471, 1.30e+02, 1.27e+01, 4.26e-01
1472, 1.11e+02, 6.40e+00, 3.74e-01
1473, 1.45e+02, 1.09e+01, 4.33e-01
1474, 1.21e+02, 1.60e+01, 4.18e-01
1475, 1.44e+02, 1.29e+01, 4.32e-01
1476, 1.13e+02, 1.10e+01, 4.17e-01
1477, 1.36e+02, 1.50e+01, 4.32e-01
1478, 1.23e+01, 7.35e+00, 4.32e-01
1479, 1.12e+02, 7.30e+00, 4.17e-01
1480, 3.99e+01, 1.03e+01, 4.17e-01
1481, 1.26e+02, 5.13e+00, 4.20e-01
1482, 3.57e+01, 8.54e+00, 4.19e-01
1483, 7.32e+00, 4.24e+00, 4.31e-01
1484, 3.81e+01, 9.33e+00, 4.18e-01
1485, 1.17e+02, 4.98e+00, 4.14e-01
1486, 1.21e+02, 1.41e+01, 4.17e-01
1487, 2.04e+01, 9.94e+00, 4.24e-01
1488, 1.50e+02, 1.45e+01, 4.33e-01
1489, 2.93e+01, 1.27e+01, 4.17e-01
1490, 1.42e+02, 1.03e+01, 4.32e-01
1491, 4.15e+00, 4.75e+00, 4.33e-01
1492, 1.41e+02, 1.33e+01, 4.32e-01
1493, 5.48e+00, 3.25e+00, 4.44e-01
1494, 3.06e+01, 1.39e+01, 4.36e-01
1495, 1.30e+01, 3.94e+00, 4.34e-01
1496, 1.12e+02, 8.79e+00, 4.17e-01
1497, 5.33e+01, 9.04e+00, 4.33e-01
1498, 1.20e+02, 7.80e+00, 4.19e-01
1499, 3.97e+01, 8.80e+00, 4.17e-01
1500, 1.19e+02, 5.93e+00, 4.17e-01
1501, 1.20e+02, 6.31e+00, 4.17e-01
1502, 1.19e+02, 1.41e+01, 4.17e-01
1503, 1.19e+02, 5.01e+00, 4.07e-01
1504, 1.47e+02, 1.55e+01, 4.09e-01
1505, 6.06e+00, 7.80e+00, 4.32e-01
1506, 1.18e+02, 1.46e+01, 4.16e-01
1507, 1.11e+02, 1.16e+01, 4.17e-01
1508, 1.14e+02, 1.18e+01, 4.17e-01
1509, 2.97e+01, 6.37e+00, 4.21e-01
1510, 1.12e+02, 6.58e+00, 4.06e-01
1511, 3.10e+01, 4.91e+00, 4.12e-01
1512, 5.70e+00, 9.49e+00, 4.32e-01
1513, 3.04e+01, 5.08e+00, 4.12e-01
1514, 3.76e+01, 8.95e+00, 4.16e-01
1515, 1.18e+02, 1.52e+01, 4.17e-01
1516, 9.75e+01, 5.29e+00, 4.31e-01
1517, 1.45e+02, 1.14e+01, 4.33e-01
1518, 3.64e+01, 7.81e+00, 4.19e-01
1519, 5.04e+00, 1.02e+01, 4.32e-01
1520, 1.12e+01, 1.50e+01, 4.32e-01
1521, 1.14e+02, 1.09e+01, 4.17e-01
1522, 3.01e+01, 1.61e+01, 4.24e-01
1523, 2.68e+01, 1.30e+01, 4.19e-01
1524, 1.19e+02, 5.38e+00, 4.17e-01
1525, 3.19e+01, 5.11e+00, 4.10e-01
1526, 1.47e+02, 1.80e+01, 4.34e-01
1527, 1.48e+02, 1.80e+01, 4.34e-01
1528, 1.11e+02, 6.92e+00, 4.16e-01
1529, 1.41e+02, 1.34e+01, 4.32e-01
1530, 1.11e+02, 8.97e+00, 4.17e-01
1531, 1.35e+02, 2.92e-01, 4.38e-01
1532, 1.35e+02, 5.86e-01, 4.42e-01
1533, 1.71e+01, 1.36e+01, 4.29e-01
1534, 1.19e+02, 4.45e+00, 4.35e-01
1535, 3.08e+01, 1.27e+01, 4.18e-01
1536, 1.49e+02, 6.48e+00, 3.90e-01
1537, 7.94e+00, 1.88e+01, 5.26e-01
1538, 1.20e+02, 1.30e+01, 4.17e-01
1539, 1.13e+02, 5.81e+00, 4.79e-01
1540, 1.12e+02, 6.23e+00, 3.91e-01
1541, 1.68e+01, 7.43e+00, 4.32e-01
1542, 1.44e+02, 1.70e+01, 3.89e-01
1543, 1.12e+02, 1.14e+01, 4.17e-01
1544, 1.18e+02, 5.73e+00, 4.13e-01
1545, 6.47e+00, 3.47e+00, 4.29e-01
1546, 3.07e+01, 6.01e+00, 4.17e-01
1547, 1.24e+02, 6.95e+00, 4.19e-01
1548, 1.39e+02, 1.28e+01, 4.32e-01
1549, 1.35e+01, 1.37e+01, 4.31e-01
1550, 1.38e+02, 7.19e+00, 4.27e-01
1551, 1.19e+02, 6.11e+00, 4.17e-01
1552, 1.15e+02, 1.50e+01, 4.16e-01
1553, 1.46e+02, 9.74e+00, 4.32e-01
1554, 1.48e+02, 5.52e+00, 4.08e-01
1555, 1.12e+02, 7.13e+00, 4.16e-01
1556, 1.41e+02, 1.70e+01, 4.45e-01
1557, 1.19e+02, 1.37e+01, 4.17e-01
1558, 1.18e+02, 1.45e+01, 4.16e-01
1559, 1.47e+02, 1.60e+01, 4.33e-01
1560, 1.24e+02, 3.47e+00, 3.69e-01
1561, 1.12e+02, 9.17e+00, 4.17e-01
1562, 1.20e+02, 1.34e+01, 4.17e-01
1563, 4.73e+00, 9.29e+00, 4.32e-01
1564, 3.71e+01, 9.13e+00, 4.17e-01
1565, 1.18e+02, 1.39e+01, 4.17e-01
1566, 3.56e+00, 1.85e+01, 5.21e-01
1567, 2.84e+00, 6.22e+00, 4.01e-01
1568, 1.35e+02, 1.94e+01, 3.94e-01
1569, 1.47e+02, 1.50e+01, 4.12e-01
1570, 3.68e+01, 8.19e+00, 4.16e-01
1571, 1.49e+02, 7.02e+00, 4.58e-01
1572, 1.10e+02, 8.76e+00, 4.18e-01
1573, 3.14e+01, 5.28e+00, 4.10e-01
1574, 1.43e+02, 1.37e+01, 4.32e-01
1575, 9.65e+01, 5.29e+00, 4.32e-01
1576, 1.46e+02, 1.60e+01, 4.60e-01
1577, 4.96e+01, 7.06e+00, 4.99e-01
1578, 1.12e+01, 5.06e+00, 4.32e-01
1579, 1.22e+02, 9.14e+00, 4.18e-01
1580, 4.13e+01, 1.09e+01, 4.17e-01
1581, 1.43e+02, 1.31e+01, 4.31e-01
1582, 1.37e+02, 1.43e+01, 4.32e-01
1583, 1.13e+02, 6.40e+00, 4.11e-01
1584, 1.19e+01, 4.31e+00, 4.42e-01
1585, 1.29e+02, 4.62e+00, 4.08e-01
1586, 3.03e+01, 1.29e+01, 4.17e-01
1587, 1.46e+00, 2.49e+00, 4.49e-01
1588, 1.19e+02, 1.47e+01, 4.16e-01
1589, 1.46e+02, 1.07e+01, 4.32e-01
1590, 3.73e+01, 8.02e+00, 4.17e-01
1591, 1.36e+02, 1.22e+01, 4.31e-01
1592, 1.14e+00, 8.04e+00, 4.78e-01
1593, 1.48e+02, 1.60e+01, 4.33e-01
1594, 1.40e+02, 1.59e+01, 4.33e-01
1595, 3.86e+01, 1.38e+01, 3.61e-01
1596, 3.58e+01, 7.99e+00, 4.20e-01
1597, 3.10e+01, 6.95e+00, 4.20e-01
1598, 2.77e+01, 5.96e+00, 4.22e-01
1599, 1.07e+02, 7.20e+00, 4.20e-01
1600, 1.13e+02, 1.46e+01, 4.46e-01
1601, 4.37e+00, 1.10e+01, 4.32e-01
1602, 9.70e+01, 7.28e+00, 4.07e-01
1603, 1.37e+02, 6.25e+00, 4.27e-01
1604, 1.19e+02, 1.48e+01, 4.16e-01
1605, 4.90e+01, 1.44e+01, 4.42e-01
1606, 4.95e+01, 1.47e+01, 4.38e-01
1607, 1.14e+02, 1.01e+01, 4.18e-01
1608, 3.12e+01, 1.37e+01, 4.29e-01
1609, 1.22e+02, 1.36e+01, 4.17e-01
1610, 5.69e+01, 8.92e+00, 4.33e-01
1611, 3.05e+01, 1.44e+01, 4.38e-01
1612, 3.62e+01, 8.92e+00, 4.17e-01
1613, 5.05e+00, 2.86e+00, 4.44e-01
1614, 7.75e+01, 1.34e+01, 4.31e-01
1615, 9.70e+01, 5.58e+00, 4.31e-01
1616, 1.20e+01, 6.40e+00, 4.32e-01
1617, 6.78e+00, 1.65e+01, 4.31e-01
1618, 5.75e+01, 8.74e+00, 4.33e-01
1619, 1.49e+02, 1.25e+01, 4.29e-01
1620, 7.71e+00, 7.26e+00, 4.32e-01
1621, 1.90e+01, 1.40e+01, 4.26e-01
1622, 3.13e+01, 5.83e+00, 4.17e-01
1623, 3.67e+01, 8.75e+00, 4.17e-01
1624, 3.16e+01, 1.41e+01, 4.34e-01
1625, 3.70e+01, 7.08e+00, 4.22e-01
1626, 1.44e+02, 1.69e+01, 4.51e-01
1627, 3.78e+01, 8.40e+00, 4.17e-01
1628, 1.48e+02, 1.65e+01, 4.33e-01
1629, 1.14e+02, 1.03e+01, 4.18e-01
1630, 1.17e+02, 1.54e+01, 4.16e-01
1631, 3.75e+01, 7.47e+00, 4.17e-01
1632, 7.04e+00, 8.01e+00, 4.32e-01
1633, 5.88e+01, 1.20e+01, 4.32e-01
1634, 9.86e+01, 1.21e+01, 4.15e-01
1635, 3.06e+01, 6.57e+00, 4.23e-01
1636, 1.15e+02, 1.03e+01, 4.18e-01
1637, 1.49e+02, 5.50e+00, 4.29e-01
1638, 1.16e+02, 5.52e+00, 3.99e-01
1639, 3.01e+01, 6.75e+00, 4.22e-01
1640, 1.28e+02, 6.27e+00, 4.21e-01
1641, 1.49e+02, 9.96e+00, 4.93e-01
1642, 1.11e+02, 1.12e+01, 4.17e-01
1643, 4.39e+00, 3.61e+00, 4.34e-01
1644, 4.11e+01, 1.14e+01, 4.17e-01
1645, 1.16e+02, 1.07e+01, 4.18e-01
1646, 1.15e+02, 1.05e+01, 4.18e-01
1647, 1.18e+02, 6.84e+00, 4.17e-01
1648, 1.17e+02, 6.26e+00, 4.17e-01
1649, 3.65e+01, 9.86e+00, 4.18e-01
1650, 3.70e+01, 1.43e+01, 3.90e-01
1651, 1.18e+02, 5.19e+00, 3.99e-01
1652, 1.49e+02, 1.20e+01, 4.19e-01
1653, 1.15e+02, 1.46e+01, 4.16e-01
1654, 1.17e+02, 7.19e+00, 4.17e-01
1655, 1.28e+01, 1.45e+01, 4.31e-01
1656, 1.18e+02, 6.66e+00, 4.17e-01
1657, 1.42e+02, 9.31e+00, 4.32e-01
1658, 1.16e+02, 5.35e+00, 3.77e-01
1659, 1.49e+02, 1.50e+01, 4.33e-01
1660, 3.70e+01, 9.68e+00, 4.19e-01
1661, 3.54e+01, 1.48e+01, 4.33e-01
1662, 1.17e+02, 6.64e+00, 4.17e-01
1663, 9.60e+01, 7.88e+00, 4.16e-01
1664, 5.84e+01, 1.16e+01, 4.33e-01
1665, 1.17e+02, 6.46e+00, 4.17e-01
1666, 1.18e+02, 1.35e+01, 4.17e-01
1667, 1.46e+02, 8.05e+00, 4.33e-01
1668, 1.18e+02, 8.33e+00, 4.17e-01
1669, 1.19e+02, 8.71e+00, 4.20e-01
1670, 4.06e+00, 1.88e+01, 4.77e-01
1671, 1.15e+02, 9.78e+00, 4.18e-01
1672, 1.16e+02, 7.37e+00, 4.17e-01
1673, 1.46e+02, 1.65e+01, 4.26e-01
1674, 1.16e+02, 7.92e+00, 4.17e-01
1675, 1.16e+02, 1.05e+01, 4.19e-01
1676, 1.16e+02, 1.52e+01, 4.16e-01
1677, 1.48e+02, 1.50e+01, 4.26e-01
1678, 1.14e+02, 1.48e+01, 4.16e-01
1679, 1.28e+02, 1.56e+01, 4.22e-01
1680, 1.13e+02, 1.42e+01, 4.50e-01
1681, 3.21e+01, 1.39e+01, 4.19e-01
1682, 3.55e+01, 9.66e+00, 4.17e-01
1683, 1.17e+02, 1.09e+01, 4.20e-01
1684, 1.50e+02, 1.55e+01, 4.33e-01
1685, 1.06e+01, 5.81e+00, 4.32e-01
1686, 3.50e+01, 1.45e+01, 3.80e-01
1687, 1.18e+02, 7.77e+00, 4.17e-01
1688, 1.17e+02, 5.71e+00, 4.11e-01
1689, 3.70e+00, 1.17e+01, 4.32e-01
1690, 9.55e+01, 6.44e+00, 4.27e-01
1691, 3.51e+01, 9.28e+00, 4.18e-01
1692, 3.22e+01, 6.03e+00, 4.16e-01
1693, 1.49e+02, 7.04e+00, 4.78e-01
1694, 1.42e+02, 1.08e+01, 4.32e-01
1695, 3.17e+01, 6.21e+00, 4.17e-01
1696, 1.48e+02, 1.40e+01, 4.26e-01
1697, 1.36e+02, 9.38e+00, 4.29e-01
1698, 1.10e+02, 8.38e+00, 4.21e-01
1699, 5.16e+01, 7.52e+00, 4.10e-01
1700, 1.14e+02, 1.44e+01, 4.16e-01
1701, 3.60e+01, 9.48e+00, 4.17e-01
1702, 1.13e+02, 7.51e+00, 4.17e-01
1703, 1.35e+02, 1.97e+01, 4.05e-01
1704, 3.24e+01, 5.48e+00, 4.12e-01
1705, 1.16e+00, 2.98e+00, 4.47e-01
1706, 1.02e+01, 7.50e+00, 4.32e-01
1707, 3.66e+01, 1.39e+01, 3.92e-01
1708, 1.18e+02, 7.39e+00, 4.17e-01
1709, 1.17e+02, 1.43e+01, 4.17e-01
1710, 1.36e+02, 1.94e+01, 4.42e-01
1711, 1.27e+02, 1.47e+01, 4.22e-01
1712, 1.17e+02, 1.07e+01, 4.19e-01
1713, 3.45e+01, 9.45e+00, 4.18e-01
1714, 3.65e+01, 7.25e+00, 4.23e-01
1715, 9.60e+01, 7.30e+00, 4.07e-01
1716, 1.17e+02, 1.37e+01, 4.17e-01
1717, 1.16e+02, 1.48e+01, 4.16e-01
1718, 1.38e+02, 1.38e+01, 4.32e-01
1719, 1.14e+00, 2.01e+00, 4.13e-01
1720, 3.00e+00, 1.88e+01, 4.33e-01
1721, 3.29e+01, 5.31e+00, 4.12e-01
1722, 1.16e+02, 8.10e+00, 4.18e-01
1723, 1.49e+02, 5.00e+00, 4.52e-01
1724, 1.38e+02, 1.45e+01, 4.32e-01
1725, 3.44e+01, 1.46e+01, 3.74e-01
1726, 1.17e+02, 1.44e+01, 4.17e-01
1727, 3.41e+01, 1.37e+01, 4.12e-01
1728, 3.41e+01, 9.07e+00, 4.21e-01
1729, 3.82e+01, 1.34e+01, 4.06e-01
1730, 2.50e+00, 1.80e+01, 4.29e-01
1731, 1.18e+02, 1.11e+01, 4.16e-01
1732, 1.01e+02, 1.29e+01, 4.08e-01
1733, 3.40e+01, 1.42e+01, 3.73e-01
1734, 2.89e+01, 1.49e+01, 4.18e-01
1735, 1.45e+02, 1.70e+01, 4.18e-01
1736, 1.17e+02, 1.17e+01, 4.17e-01
1737, 5.38e+01, 8.87e+00, 4.33e-01
1738, 1.35e+01, 1.44e+00, 4.19e-01
1739, 1.16e+02, 1.16e+01, 4.17e-01
1740, 2.42e+01, 1.08e+01, 4.20e-01
1741, 2.90e+01, 1.18e+01, 4.18e-01
1742, 1.49e+02, 1.30e+01, 4.38e-01
1743, 5.77e+01, 1.23e+01, 4.18e-01
1744, 1.42e+02, 1.36e+01, 4.32e-01
1745, 3.21e+01, 1.13e+01, 4.19e-01
1746, 3.72e+00, 4.36e+00, 4.31e-01
1747, 3.54e+01, 1.02e+01, 4.17e-01
1748, 4.25e+00, 1.15e+01, 4.31e-01
1749, 3.36e+01, 9.25e+00, 4.20e-01
1750, 1.18e+02, 1.09e+01, 4.16e-01
1751, 1.41e+02, 4.43e+00, 4.28e-01
1752, 2.50e+00, 1.86e+01, 4.31e-01
1753, 1.17e+02, 1.50e+01, 4.16e-01
1754, 1.16e+02, 6.06e+00, 4.16e-01
1755, 3.81e+01, 6.74e+00, 4.17e-01
1756, 1.16e+02, 1.15e+01, 4.17e-01
1757, 3.64e+01, 1.25e+01, 4.17e-01
1758, 3.26e+01, 1.17e+01, 4.17e-01
1759, 1.49e+02, 1.65e+01, 4.32e-01
1760, 3.25e+01, 1.22e+01, 4.16e-01
1761, 9.75e+01, 6.99e+00, 4.03e-01
1762, 3.87e+01, 6.56e+00, 4.17e-01
1763, 3.20e+01, 7.14e+00, 4.18e-01
1764, 3.32e+01, 8.86e+00, 4.21e-01
1765, 1.19e+02, 6.87e+00, 4.17e-01
1766, 2.35e+01, 1.41e+01, 4.20e-01
1767, 1.37e+02, 1.97e+01, 4.27e-01
1768, 1.17e+02, 1.18e+01, 4.17e-01
1769, 3.42e+01, 8.51e+00, 4.24e-01
1770, 3.22e+01, 1.33e+01, 4.17e-01
1771, 4.70e+01, 1.01e+01, 4.27e-01
1772, 1.38e+02, 1.28e+01, 4.32e-01
1773, 1.47e+02, 1.65e+01, 4.33e-01
1774, 1.36e+02, 1.97e+01, 4.31e-01
1775, 3.32e+01, 1.35e+01, 4.04e-01
1776, 3.28e+01, 1.31e+01, 4.09e-01
1777, 1.39e+00, 1.48e+00, 4.42e-01
1778, 3.37e+01, 1.33e+01, 4.08e-01
1779, 3.16e+01, 6.77e+00, 4.20e-01
1780, 9.71e+01, 1.21e+01, 4.37e-01
1781, 5.26e+01, 7.71e+00, 4.32e-01
1782, 3.26e+01, 9.04e+00, 4.21e-01
1783, 7.21e+00, 1.69e+01, 4.32e-01
1784, 1.34e+02, 1.73e+01, 4.44e-01
1785, 1.50e+02, 6.50e+00, 4.32e-01
1786, 3.51e+01, 1.39e+01, 4.16e-01
1787, 3.38e+01, 1.28e+01, 4.15e-01
1788, 2.72e+00, 6.78e+00, 4.08e-01
1789, 1.46e+02, 1.01e+01, 4.30e-01
1790, 1.17e+02, 7.57e+00, 4.16e-01
1791, 1.19e+02, 1.32e+01, 4.17e-01
1792, 1.19e+02, 1.02e+01, 4.21e-01
1793, 1.76e+01, 1.61e+01, 4.30e-01
1794, 1.18e+02, 1.04e+01, 4.22e-01
1795, 1.48e+02, 1.85e+01, 4.98e-01
1796, 3.29e+01, 1.26e+01, 4.15e-01
1797, 3.19e+01, 7.70e+00, 4.18e-01
1798, 1.16e+02, 6.43e+00, 4.16e-01
1799, 1.20e+02, 1.08e+01, 4.16e-01
1800, 1.15e+02, 1.13e+01, 4.17e-01
1801, 1.20e+02, 1.04e+01, 4.16e-01
1802, 1.49e+02, 1.75e+01, 4.31e-01
1803, 9.65e+01, 7.01e+00, 4.22e-01
1804, 5.94e+01, 1.18e+01, 4.30e-01
1805, 3.69e+01, 1.23e+01, 4.17e-01
1806, 3.20e+01, 9.77e+00, 4.23e-01
1807, 3.25e+01, 9.60e+00, 4.23e-01
1808, 1.19e+02, 1.06e+01, 4.16e-01
1809, 1.97e+00, 1.45e+00, 4.74e-01
1810, 2.87e+01, 1.08e+01, 4.19e-01
1811, 1.17e+02, 9.06e+00, 4.20e-01
1812, 4.82e+00, 4.00e+00, 4.35e-01
1813, 1.49e+02, 1.70e+01, 4.31e-01
1814, 5.76e+01, 8.17e+00, 4.33e-01
1815, 3.10e+01, 9.57e+00, 4.20e-01
1816, 3.06e+01, 9.19e+00, 4.17e-01
1817, 1.20e+02, 9.86e+00, 4.22e-01
1818, 3.39e+01, 5.52e+00, 4.13e-01
1819, 6.90e+00, 1.59e+01, 4.32e-01
1820, 3.47e+01, 1.35e+01, 4.16e-01
1821, 3.13e+01, 1.31e+01, 4.20e-01
1822, 6.68e+00, 9.70e+00, 4.32e-01
1823, 3.00e+01, 9.37e+00, 4.16e-01
1824, 3.15e+01, 9.39e+00, 4.20e-01
1825, 1.18e+02, 8.50e+00, 4.17e-01
1826, 4.18e+01, 8.10e+00, 4.17e-01
1827, 5.35e+01, 7.92e+00, 4.31e-01
1828, 1.16e+02, 1.42e+01, 4.16e-01
1829, 2.96e+01, 8.99e+00, 4.18e-01
1830, 5.87e+01, 1.25e+01, 4.35e-01
1831, 3.09e+01, 1.01e+01, 4.21e-01
1832, 1.27e+01, 1.50e+01, 4.31e-01
1833, 3.34e+01, 1.24e+01, 4.16e-01
1834, 1.24e+02, 1.61e+01, 4.17e-01
1835, 3.76e+01, 1.16e+01, 4.17e-01
1836, 1.49e+02, 1.85e+01, 4.57e-01
